iter	Passed	Remaining
3227	31966	7645
3228	31976	7635
3229	31985	7624
3230	31995	7615
3231	32006	7605
3232	32016	7595
3233	32026	7585
3234	32034	7575
3235	32044	7565
3236	32055	7555
3237	32065	7546
3238	32076	7536
3239	32085	7526
3240	32094	7516
3241	32102	7505
3242	32111	7495
3243	32121	7485
3244	32130	7475
3245	32139	7465
3246	32148	7455
3247	32155	7444
3248	32167	7435
3249	32176	7425
3250	32187	7415
3251	32196	7405
3252	32207	7395
3253	32216	7385
3254	32226	7375
3255	32237	7366
3256	32244	7355
3257	32254	7345
3258	32265	7336
3259	32275	7326
3260	32285	7316
3261	32294	7306
3262	32304	7296
3263	32312	7286
3264	32322	7276
3265	32332	7266
3266	32344	7256
3267	32353	7246
3268	32363	7236
3269	32374	7227
3270	32385	7217
3271	32395	7207
3272	32406	7198
3273	32414	7187
3274	32425	7178
3275	32436	7168
3276	32445	7158
3277	32456	7148
3278	32466	7138
3279	32477	7129
3280	32486	7119
3281	32497	7109
3282	32508	7099
3283	32518	7089
3284	32529	7080
3285	32539	7070
3286	32550	7060
3287	32562	7051
3288	32569	7040
3289	32579	7030
3290	32590	7021
3291	32602	7011
3292	32613	7002
3293	32624	6992
3294	32631	6981
3295	32642	6972
3296	32651	6962
3297	32662	6952
3298	32672	6942
3299	32683	6932
3300	32695	6923
3301	32702	6912
3302	32713	6903
3303	32723	6893
3304	32732	6883
3305	32741	6873
3306	32750	6863
3307	32761	6853
3308	32771	6843
3309	32782	6833
3310	32792	6823
3311	32799	6813
3312	32809	6803
3313	32818	6793
3314	32829	6783
3315	32838	6773
3316	32848	6763
3317	32859	6754
3318	32869	6744
3319	32878	6734
3320	32888	6724
3321	32900	6714
3322	32909	6704
3323	32921	6695
3324	32930	6685
3325	32940	6675
3326	32951	6665
3327	32962	6655
3328	32973	6646
3329	32983	6636
3330	32992	6626
3331	33003	6616
3332	33013	6606
3333	33023	6596
3334	33035	6587
3335	33046	6577
3336	33055	6567
3337	33065	6557
3338	33075	6547
3339	33084	6537
3340	33095	6527
3341	33104	6517
3342	33113	6507
3343	33123	6497
3344	33133	6488
3345	33145	6478
3346	33154	6468
3347	33163	6458
3348	33173	6448
3349	33184	6438
3350	33194	6428
3351	33204	6418
3352	33212	6408
3353	33223	6399
3354	33232	6389
3355	33242	6379
3356	33252	6369
3357	33263	6359
3358	33273	6349
3359	33284	6339
3360	33294	6330
3361	33305	6320
3362	33314	6310
3363	33323	6300
3364	33333	6290
3365	33343	6280
3366	33354	6270
3367	33364	6260
3368	33374	6250
3369	33386	6241
3370	33396	6231
3371	33406	6221
3372	33415	6211
3373	33425	6201
3374	33434	6191
3375	33443	6181
3376	33452	6171
3377	33462	6161
3378	33472	6151
3379	33482	6141
3380	33491	6131
3381	33500	6121
3382	33509	6111
3383	33520	6101
3384	33529	6091
3385	33541	6082
3386	33551	6072
3387	33562	6062
3388	33573	6052
3389	33583	6042
3390	33593	6033
3391	33604	6023
3392	33614	6013
3393	33625	6003
3394	33634	5993
3395	33643	5983
3396	33654	5973
3397	33663	5963
3398	33673	5954
3399	33683	5944
3400	33692	5934
3401	33703	5924
3402	33713	5914
3403	33723	5904
3404	33734	5894
3405	33743	5884
3406	33753	5874
3407	33762	5864
3408	33772	5855
3409	33783	5845
3410	33793	5835
3411	33802	5825
3412	33813	5815
3413	33822	5805
3414	33833	5795
3415	33843	5785
3416	33855	5776
3417	33864	5766
3418	33875	5756
3419	33884	5746
3420	33896	5736
3421	33907	5727
3422	33918	5717
3423	33926	5707
3424	33937	5697
3425	33947	5687
3426	33956	5677
3427	33966	5667
3428	33977	5658
3429	33987	5648
3430	33997	5638
3431	34006	5628
3432	34015	5618
3433	34025	5608
3434	34035	5598
3435	34045	5588
3436	34055	5578
3437	34066	5568
3438	34074	5558
3439	34085	5548
3440	34094	5538
3441	34105	5529
3442	34115	5519
3443	34127	5509
3444	34136	5499
3445	34148	5489
3446	34158	5480
3447	34168	5470
3448	34178	5460
3449	34189	5450
3450	34200	5440
3451	34212	5431
3452	34224	5421
3453	34234	5411
3454	34244	5401
3455	34256	5392
3456	34265	5382
3457	34275	5372
3458	34288	5362
3459	34301	5353
3460	34319	5344
3461	34331	5335
3462	34343	5325
3463	34355	5315
3464	34366	5306
3465	34376	5296
3466	34385	5286
3467	34395	5276
3468	34404	5266
3469	34415	5256
3470	34424	5246
3471	34434	5236
3472	34443	5226
3473	34451	5216
3474	34463	5206
3475	34471	5196
3476	34481	5186
3477	34490	5176
3478	34500	5166
3479	34510	5156
3480	34521	5147
3481	34532	5137
3482	34541	5127
3483	34553	5117
3484	34561	5107
3485	34572	5097
3486	34585	5088
3487	34596	5078
3488	34607	5068
3489	34618	5058
3490	34629	5049
3491	34642	5039
3492	34654	5030
3493	34665	5020
3494	34673	5010
3495	34684	5000
3496	34695	4990
3497	34705	4980
3498	34716	4970
3499	34727	4961
3500	34736	4951
3501	34747	4941
3502	34758	4931
3503	34768	4921
3504	34775	4911
3505	34785	4901
3506	34793	4891
3507	34803	4881
3508	34813	4871
3509	34824	4861
3510	34833	4851
3511	34844	4841
3512	34854	4831
3513	34864	4821
3514	34874	4811
3515	34884	4802
3516	34895	4792
3517	34904	4782
3518	34914	4772
3519	34924	4762
3520	34933	4752
3521	34944	4742
3522	34953	4732
3523	34964	4722
3524	34974	4712
3525	34984	4703
3526	34994	4693
3527	35004	4683
3528	35013	4673
3529	35022	4663
3530	35032	4653
3531	35042	4643
3532	35051	4633
3533	35063	4623
3534	35073	4613
3535	35084	4603
3536	35095	4594
3537	35105	4584
3538	35113	4573
3539	35122	4563
3540	35131	4553
3541	35141	4544
3542	35152	4534
3543	35163	4524
3544	35171	4514
3545	35182	4504
3546	35194	4494
3547	35205	4485
3548	35216	4475
3549	35227	4465
3550	35234	4455
3551	35245	4445
3552	35254	4435
3553	35264	4425
3554	35274	4415
3555	35283	4405
3556	35293	4395
3557	35305	4385
3558	35314	4375
3559	35324	4365
3560	35334	4356
3561	35344	4346
3562	35353	4336
3563	35364	4326
3564	35375	4316
3565	35385	4306
3566	35396	4296
3567	35406	4286
3568	35416	4277
3569	35427	4267
3570	35438	4257
3571	35449	4247
3572	35458	4237
3573	35468	4227
3574	35479	4217
3575	35489	4207
3576	35500	4198
3577	35510	4188
3578	35521	4178
3579	35530	4168
3580	35540	4158
3581	35549	4148
3582	35560	4138
3583	35568	4128
3584	35580	4118
3585	35588	4108
3586	35599	4098
3587	35610	4089
3588	35620	4079
3589	35631	4069
3590	35639	4059
3591	35647	4049
3592	35658	4039
3593	35669	4029
3594	35679	4019
3595	35689	4009
3596	35697	3999
3597	35708	3989
3598	35716	3979
3599	35726	3969
3600	35736	3959
3601	35747	3949
3602	35757	3939
3603	35765	3929
3604	35775	3919
3605	35786	3910
3606	35795	3900
3607	35805	3890
3608	35815	3880
3609	35826	3870
3610	35836	3860
3611	35845	3850
3612	35855	3840
3613	35865	3830
3614	35876	3820
3615	35885	3810
3616	35896	3801
3617	35907	3791
3618	35918	3781
3619	35928	3771
3620	35939	3761
3621	35950	3751
3622	35960	3741
3623	35968	3731
3624	35980	3722
3625	35992	3712
3626	36001	3702
3627	36011	3692
3628	36020	3682
3629	36029	3672
3630	36039	3662
3631	36048	3652
3632	36058	3642
3633	36069	3632
3634	36078	3622
3635	36090	3613
3636	36100	3603
3637	36110	3593
3638	36120	3583
3639	36131	3573
3640	36142	3563
3641	36150	3553
3642	36161	3543
3643	36171	3533
3644	36181	3523
3645	36190	3513
3646	36200	3503
3647	36209	3493
3648	36218	3483
3649	36228	3473
3650	36237	3463
3651	36246	3453
3652	36256	3444
3653	36268	3434
3654	36279	3424
3655	36289	3414
3656	36298	3404
3657	36306	3394
3658	36317	3384
3659	36326	3374
3660	36336	3364
3661	36345	3354
3662	36357	3344
3663	36368	3335
3664	36376	3324
3665	36385	3315
3666	36397	3305
3667	36407	3295
3668	36417	3285
3669	36427	3275
3670	36437	3265
3671	36447	3255
3672	36459	3245
3673	36470	3236
3674	36481	3226
3675	36491	3216
3676	36502	3206
3677	36513	3196
3678	36520	3186
3679	36530	3176
3680	36540	3166
3681	36551	3156
3682	36561	3146
3683	36571	3136
3684	36582	3127
3685	36592	3117
3686	36603	3107
3687	36612	3097
3688	36623	3087
3689	36634	3077
3690	36644	3067
3691	36655	3057
3692	36666	3048
3693	36677	3038
3694	36687	3028
3695	36697	3018
3696	36708	3008
3697	36717	2998
3698	36724	2988
3699	36732	2978
3700	36743	2968
3701	36753	2958
3702	36765	2948
3703	36774	2938
3704	36786	2928
3705	36796	2919
3706	36805	2909
3707	36815	2899
3708	36823	2889
3709	36832	2879
3710	36841	2869
3711	36850	2859
3712	36861	2849
3713	36872	2839
3714	36883	2829
3715	36891	2819
3716	36901	2809
3717	36910	2799
3718	36920	2789
3719	36930	2779
3720	36940	2769
3721	36950	2759
3722	36960	2749
3723	36971	2740
3724	36980	2730
3725	36990	2720
3726	37000	2710
3727	37011	2700
3728	37022	2690
3729	37031	2680
3730	37040	2670
3731	37050	2660
3732	37061	2650
3733	37070	2640
3734	37080	2630
3735	37090	2620
3736	37100	2611
3737	37111	2601
3738	37121	2591
3739	37127	2581
3740	37137	2571
3741	37148	2561
3742	37159	2551
3743	37170	2541
3744	37181	2531
3745	37190	2521
3746	37200	2511
3747	37209	2501
3748	37221	2492
3749	37232	2482
3750	37242	2472
3751	37251	2462
3752	37262	2452
3753	37270	2442
3754	37281	2432
3755	37292	2422
3756	37301	2412
3757	37311	2402
3758	37322	2392
3759	37332	2382
3760	37342	2373
3761	37353	2363
3762	37363	2353
3763	37372	2343
3764	37382	2333
3765	37393	2323
3766	37404	2313
3767	37413	2303
3768	37423	2293
3769	37430	2283
3770	37440	2273
3771	37449	2263
3772	37458	2253
3773	37469	2243
3774	37479	2233
3775	37488	2223
3776	37499	2214
3777	37509	2204
3778	37517	2194
3779	37527	2184
3780	37539	2174
3781	37550	2164
3782	37559	2154
3783	37570	2144
3784	37579	2134
3785	37589	2124
3786	37599	2114
3787	37608	2104
3788	37618	2094
3789	37628	2084
3790	37638	2075
3791	37648	2065
3792	37658	2055
3793	37669	2045
3794	37679	2035
3795	37691	2025
3796	37702	2015
3797	37713	2005
3798	37724	1995
3799	37733	1985
3800	37744	1976
3801	37754	1966
3802	37763	1956
3803	37774	1946
3804	37784	1936
3805	37795	1926
3806	37807	1916
3807	37817	1906
3808	37827	1896
3809	37838	1886
3810	37847	1876
3811	37857	1867
3812	37867	1857
3813	37877	1847
3814	37887	1837
3815	37898	1827
3816	37907	1817
3817	37917	1807
3818	37929	1797
3819	37940	1787
3820	37951	1777
3821	37960	1767
3822	37973	1758
3823	37982	1748
3824	37994	1738
3825	38003	1728
3826	38012	1718
3827	38024	1708
3828	38034	1698
3829	38043	1688
3830	38055	1678
3831	38067	1668
3832	38076	1658
3833	38086	1649
3834	38096	1639
3835	38107	1629
3836	38118	1619
3837	38128	1609
3838	38138	1599
3839	38147	1589
3840	38158	1579
3841	38166	1569
3842	38175	1559
3843	38187	1549
3844	38198	1539
3845	38208	1529
3846	38219	1520
3847	38229	1510
3848	38240	1500
3849	38251	1490
3850	38261	1480
3851	38269	1470
3852	38278	1460
3853	38288	1450
3854	38298	1440
3855	38308	1430
3856	38318	1420
3857	38327	1410
3858	38337	1400
3859	38348	1390
3860	38358	1380
3861	38369	1371
3862	38380	1361
3863	38391	1351
3864	38402	1341
3865	38411	1331
3866	38421	1321
3867	38431	1311
3868	38442	1301
3869	38453	1291
3870	38464	1281
3871	38474	1271
3872	38485	1261
3873	38495	1252
3874	38505	1242
3875	38515	1232
3876	38525	1222
3877	38535	1212
3878	38545	1202
3879	38554	1192
3880	38564	1182
3881	38575	1172
3882	38586	1162
3883	38595	1152
3884	38604	1142
3885	38613	1132
3886	38621	1122
3887	38632	1112
3888	38643	1102
3889	38655	1093
3890	38665	1083
3891	38676	1073
3892	38687	1063
3893	38699	1053
3894	38710	1043
3895	38720	1033
3896	38731	1023
3897	38742	1013
3898	38753	1003
3899	38765	993
3900	38775	984
3901	38787	974
3902	38796	964
3903	38804	954
3904	38814	944
3905	38826	934
3906	38835	924
3907	38844	914
3908	38856	904
3909	38867	894
3910	38877	884
3911	38886	874
3912	38896	864
3913	38906	854
3914	38915	844
3915	38926	834
3916	38936	825
3917	38947	815
3918	38956	805
3919	38966	795
3920	38978	785
3921	38988	775
3922	38999	765
3923	39009	755
3924	39021	745
3925	39030	735
3926	39039	725
3927	39048	715
3928	39060	705
3929	39070	695
3930	39081	685
3931	39090	676
3932	39100	666
3933	39110	656
3934	39121	646
3935	39132	636
3936	39143	626
3937	39150	616
3938	39161	606
3939	39170	596
3940	39182	586
3941	39192	576
3942	39204	566
3943	39214	556
3944	39224	546
3945	39234	536
3946	39246	526
3947	39256	517
3948	39265	507
3949	39275	497
3950	39285	487
3951	39294	477
3952	39304	467
3953	39316	457
3954	39326	447
3955	39336	437
3956	39348	427
3957	39359	417
3958	39370	407
3959	39381	397
3960	39392	387
3961	39403	377
3962	39414	367
3963	39425	358
3964	39436	348
3965	39448	338
3966	39456	328
3967	39466	318
3968	39476	308
3969	39487	298
3970	39497	288
3971	39508	278
3972	39518	268
3973	39530	258
3974	39542	248
3975	39551	238
3976	39562	228
3977	39573	218
3978	39583	208
3979	39594	198
3980	39605	189
3981	39613	179
3982	39622	169
3983	39631	159
3984	39641	149
3985	39652	139
3986	39663	129
3987	39672	119
3988	39682	109
3989	39692	99
3990	39700	89
3991	39710	79
3992	39719	69
3993	39730	59
3994	39740	49
3995	39750	39
3996	39760	29
3997	39768	19
3998	39780	9
3999	39792	0
